Binary file q2-hybrid matches
Q2_OMP.o3093558:2:DATA, 5.000002, 2, 8, 0.419172
Q2_OMP.o3093559:2:DATA, 5.000002, 2, 8, 0.376175
Q2_OMP.o3093560:2:DATA, 5.000002, 2, 8, 0.498315
Q2_OMP.o3093561:16:DATA, 5.000002, 2, 8, 0.396017
Q2_OMP.o3093562:16:DATA, 5.000002, 2, 8, 0.409197
Q2_OMP.o3093563:2:DATA, 5.000011, 4, 1, 0.441547
Q2_OMP.o3093564:2:DATA, 5.000011, 4, 1, 0.432789
Q2_OMP.o3093565:2:DATA, 5.000011, 4, 1, 0.590756
Q2_OMP.o3093566:2:DATA, 5.000011, 4, 1, 0.438727
Q2_OMP.o3093567:16:DATA, 5.000011, 4, 1, 0.524881
Q2_OMP.o3093568:16:DATA, 5.000011, 4, 1, 0.513933
Q2_OMP.o3093569:16:DATA, 5.000011, 4, 1, 0.532449
Q2_OMP.o3093570:16:DATA, 5.000011, 4, 1, 0.514847
Q2_OMP.o3093571:20:DATA, 5.000011, 4, 1, 0.509759
Q2_OMP.o3093572:20:DATA, 5.000011, 4, 1, 0.484448
Q2_OMP.o3093573:20:DATA, 5.000011, 4, 2, 0.372172
Q2_OMP.o3093574:20:DATA, 5.000011, 4, 2, 0.392304
Q2_OMP.o3093575:12:DATA, 5.000011, 4, 2, 0.430707
Q2_OMP.o3093576:2:DATA, 5.000011, 4, 2, 0.398889
Q2_OMP.o3093577:2:DATA, 5.000011, 4, 2, 0.298915
Q2_OMP.o3093578:2:DATA, 5.000011, 4, 2, 0.423180
Q2_OMP.o3093579:2:DATA, 5.000011, 4, 2, 0.540533
Q2_OMP.o3093580:16:DATA, 5.000011, 4, 2, 0.475795
Q2_OMP.o3093581:16:DATA, 5.000011, 4, 2, 0.391183
Q2_OMP.o3093582:16:DATA, 5.000011, 4, 2, 0.422939
Q2_OMP.o3093583:16:DATA, 5.000011, 4, 4, 0.360732
Q2_OMP.o3093584:20:DATA, 5.000011, 4, 4, 0.374308
Q2_OMP.o3093585:20:DATA, 5.000011, 4, 4, 0.369397
Q2_OMP.o3093586:20:DATA, 5.000011, 4, 4, 0.339010
Q2_OMP.o3093587:20:DATA, 5.000011, 4, 4, 0.355547
Q2_OMP.o3093588:2:DATA, 5.000011, 4, 4, 0.450393
